1842
  57  74   1096480.000   100.000
  58  73   1091700.000   400.000
  59  72   1085600.000   400.000
  60  71   1078300.000   500.000
  49  83   1089560.000    70.000
  50  82   1102920.000    30.000
  51  81   1105238.000    23.000
  52  80   1109942.000    11.000
  53  79   1109652.000    11.000
  54  78   1112447.000     1.100
  55  77   1109545.000     3.000
  56  76   1110042.000     3.000
  57  75   1104550.000    40.000
  50  83   1105340.000    80.000
  51  82   1112540.000    80.000
  52  81   1115760.000    80.000
  53  80   1117900.000    30.000
  54  79   1118887.000     4.000
  55  78   1118532.000     3.000
  56  77   1117232.000     3.000
  57  76   1114220.000   200.000
  50  84   1109080.000   100.000
  51  83   1115660.000    50.000
  52  82   1123270.000    30.000
  53  81   1124042.000    15.000
  54  80   1127434.625     0.900
  55  79   1125424.000     3.000
  56  78   1126700.000     3.000
  57  77   1122200.000    30.000
  58  76   1120920.000   200.000
  51  84   1119430.000   110.000
  52  83   1126770.000    90.000
  53  82   1131951.000    23.000
  54  81   1133817.000    10.000
  55  80   1134186.000     3.000
  56  79   1133673.000     3.000
  57  78   1131690.000    10.000
  58  77   1128883.000    11.000
  59  76   1124380.000   150.000
  52  84   1131440.000    50.000
  53  83   1135730.000    50.000
  54  82   1141877.000     7.000
  55  81   1141015.000     4.000
  56  80   1142781.000     3.000
  57  79   1139130.000    70.000
  58  78   1138820.000    50.000
  59  77   1132910.000    50.000
  60  76   1129920.000    60.000
  61  75   1121280.000   210.000
  52  85   1134650.000   120.000
  53  84   1140810.000    30.000
  54  83   1145903.000     7.000
  55  82   1149293.000     3.000
  56  81   1149686.000     3.000
  57  80   1148300.000    50.000
  58  79   1146300.000    50.000
  59  78   1142820.000    50.000
  60  77   1138340.000    70.000
  62  75   1125220.000   110.000
  53  85   1144680.000    80.000
  54  84   1151710.000    40.000
  55  83   1153706.000    10.000
  56  82   1158298.000     3.000
  57  81   1155778.000     4.000
  58  80   1156040.000    11.000
  59  79   1150821.000    15.000
  53  86   1149290.000    30.000
  54  85   1155316.000    21.000
  55  84   1159591.000     4.000
  56  83   1163021.000     3.000
  57  82   1164556.000     3.000
  58  81   1163496.000     8.000
  59  80   1160584.000     8.000
  60  79   1157010.000    50.000
  61  78   1151730.000    60.000
  62  77   1145783.000    15.000
  54  86   1160730.000    60.000
  55  85   1164012.000     9.000
  56  84   1169449.000     8.000
  57  83   1169717.000     3.000
  58  82   1172696.000     3.000
  59  81   1168526.000     7.000
  60  80   1167521.000    19.000
  61  79   1160690.000    30.000
  62  78   1156939.000    15.000
  63  77   1147690.000    50.000
  54  87   1164140.000    90.000
  55  86   1169506.000    10.000
  56  85   1173975.000     8.000
  57  84   1176405.000     5.000
  58  83   1178125.000     3.000
  59  82   1177923.000     3.000
  60  81   1175318.000     4.000
  61  80   1170810.000    30.000
  62  79   1165497.000    12.000
  63  78   1158740.000    30.000
  54  88   1169360.000   100.000
  55  87   1173620.000    11.000
  56  86   1180144.000     6.000
  57  85   1181573.000     6.000
  58  84   1185294.000     3.000
  59  83   1183766.000     3.000
  60  82   1185146.000     3.000
  61  81   1179490.000    40.000
  62  80   1176619.000    11.000
  63  79   1168190.000    30.000
  55  88   1178861.000    22.000
  56  87   1184332.000    13.000
  57  86   1187796.000    15.000
  58  85   1190439.000     3.000
  59  84   1191118.000     3.000
  60  83   1191270.000     3.000
  61  82   1189446.000     4.000
  62  81   1185221.000     4.000
  63  80   1179163.000    13.000
  64  79   1172370.000   200.000
  55  89   1182560.000    30.000
  56  88   1190239.000    14.000
  57  87   1192580.000    60.000
  58  86   1197335.000     4.000
  59  85   1196872.000     4.000
  60  84   1199087.000     3.000
  61  83   1195973.000     4.000
  62  82   1195741.000     3.000
  63  81   1188644.000    18.000
  55  90   1187500.000    50.000
  56  89   1194600.000    60.000
  57  88   1198740.000    70.000
  58  87   1202070.000    40.000
  59  86   1203819.000     8.000
  60  85   1204842.000     3.000
  61  84   1203897.000     4.000
  62  83   1202498.000     3.000
  63  82   1199056.000     4.000
  64  81   1193220.000    40.000
  55  91   1191120.000    80.000
  56  90   1199710.000    80.000
  57  89   1203030.000    70.000
  58  88   1208780.000    70.000
  59  87   1209020.000    60.000
  60  86   1212407.000     3.000
  61  85   1210153.000     5.000
  62  84   1210913.000     4.000
  63  83   1206253.000     7.000
  64  82   1204441.000     5.000
  65  81   1195390.000    50.000
  66  80   1189450.000   110.000
  55  92   1195750.000   150.000
  56  91   1204160.000    90.000
  57  90   1209130.000    80.000
  58  89   1213290.000    50.000
  59  88   1215800.000    40.000
  60  87   1217700.000     3.000
  61  86   1217813.000     3.000
  62  85   1217255.000     3.000
  63  84   1214751.000     4.000
  64  83   1211782.000     4.000
  65  82   1206390.000    12.000
  66  81   1199240.000    50.000
  55  93   1199100.000   600.000
  56  92   1208790.000   140.000
  57  91   1213130.000   130.000
  58  90   1219610.000   120.000
  59  89   1220880.000    90.000
  60  88   1225032.000     3.000
  61  87   1223711.000     7.000
  62  86   1225397.000     3.000
  63  85   1221507.000    18.000
  64  84   1220765.000     3.000
  65  83   1214220.000    30.000
  66  82   1210750.000    30.000
  58  91   1224050.000    80.000
  59  90   1227456.000    11.000
  60  89   1230071.000     3.000
  61  88   1230979.000     4.000
  62  87   1231268.000     3.000
  63  86   1229790.000     5.000
  64  85   1227694.000     4.000
  65  84   1223274.000     5.000
  66  83   1218680.000    11.000
  67  82   1211884.000    22.000
  58  92   1230320.000   120.000
  59  91   1232540.000    80.000
  60  90   1237451.000     4.000
  61  89   1236582.000    20.000
  62  88   1239254.000     3.000
  63  87   1236211.000     7.000
  64  86   1236400.000     7.000
  65  85   1230961.000     8.000
  66  84   1228385.000     5.000
  59  92   1239470.000    40.000
  60  91   1242785.000     4.000
  61  90   1244445.000     6.000
  62  89   1244850.000     3.000
  63  88   1244144.000     3.000
  64  87   1242898.000     4.000
  65  86   1239550.000     5.000
  66  85   1235898.000     4.000
  67  84   1229991.000    12.000
  60  92   1250060.000    30.000
  61  91   1250390.000    70.000
  62  90   1253108.000     3.000
  63  89   1250451.000     3.000
  64  88   1251488.000     3.000
  65  87   1246720.000    40.000
  66  86   1245334.000     5.000
  67  85   1238010.000    30.000
  68  84   1234120.000    30.000
  60  93   1255320.000    30.000
  61  92   1257877.000    11.000
  62  91   1258976.000     3.000
  63  90   1259001.000     3.000
  64  89   1257735.000     3.000
  65  88   1255383.000     5.000
  66  87   1252430.000     5.000
  67  86   1247518.000     6.000
  68  85   1242173.000    11.000
  69  84   1234931.000    22.000
  60  94   1261730.000   110.000
  61  93   1263680.000    70.000
  62  92   1266943.000     3.000
  63  91   1265443.000     3.000
  64  90   1266629.000     3.000
  65  89   1262290.000    50.000
  66  88   1261749.000     9.000
  67  87   1255215.000     9.000
  68  86   1252401.000     6.000
  60  95   1266870.000   150.000
  61  94   1270310.000    30.000
  62  93   1272750.000     3.000
  63  92   1273595.000     3.000
  64  91   1273065.000     3.000
  65  90   1271461.000    12.000
  66  89   1268584.000    12.000
  67  88   1264700.000    23.000
  68  87   1260070.000    50.000
  69  86   1253715.000    13.000
  61  95   1275620.000    40.000
  62  94   1279992.000    10.000
  63  93   1279932.000     6.000
  64  92   1281601.000     3.000
  65  91   1278374.000     5.000
  66  90   1278025.000     7.000
  68  88   1270190.000    70.000
  69  87   1261960.000    60.000
  70  86   1257600.000    30.000
  62  95   1285430.000    50.000
  63  94   1287381.000     6.000
  64  93   1287961.000     3.000
  65  92   1287119.000     3.000
  66  91   1284995.000     7.000
  67  90   1281670.000    50.000
  68  89   1277390.000    80.000
  69  88   1272130.000   110.000
  70  87   1265850.000    50.000
  71  86   1258131.000    22.000
  62  96   1291980.000    80.000
  63  95   1293200.000    80.000
  64  94   1295898.000     3.000
  65  93   1293896.000     3.000
  66  92   1294050.000     4.000
  67  91   1289040.000    30.000
  70  88   1276526.000    10.000
  63  96   1300109.000     8.000
  64  95   1301842.000     3.000
  65  94   1302030.000     3.000
  66  93   1300882.000     3.000
  67  92   1298262.000     4.000
  68  91   1294711.000     5.000
  69  90   1290080.000    70.000
  70  89   1284320.000    90.000
  71  88   1277520.000    50.000
  64  96   1309293.000     3.000
  65  95   1308405.000     3.000
  66  94   1309458.000     3.000
  67  93   1305386.000    15.000
  68  92   1304270.000    50.000
  69  91   1297900.000   300.000
  72  88   1280990.000    30.000
  64  97   1314928.000     3.000
  65  96   1316102.000     3.000
  66  95   1315912.000     3.000
  67  94   1314271.000     4.000
  68  93   1311486.000    10.000
  69  92   1307540.000    90.000
  72  89   1289420.000    70.000
  73  88   1281150.000    50.000
  64  98   1321774.000     5.000
  65  97   1322390.000    40.000
  66  96   1324109.000     3.000
  67  95   1321187.000     4.000
  68  94   1320700.000     4.000
  69  93   1315080.000    30.000
  72  90   1300405.000    11.000
  65  98   1329377.000     5.000
  66  97   1330380.000     3.000
  67  96   1329595.000     3.000
  68  95   1327603.000     5.000
  69  94   1324382.000     6.000
  70  93   1320230.000   100.000
  71  92   1314850.000   220.000
  73  90   1301070.000    70.000
  65  99   1334930.000   100.000
  66  98   1338038.000     3.000
  67  97   1336269.000     3.000
  68  96   1336450.000     3.000
  69  95   1331705.000    19.000
  74  90   1304010.000    30.000
  66  99   1343754.000     3.000
  67  98   1344258.000     3.000
  68  97   1343100.000     3.000
  69  96   1340725.000     4.000
  70  95   1337180.000    20.000
  71  94   1332480.000    80.000
  74  91   1312680.000    90.000
  75  90   1303780.000    70.000
  66 100   1350798.000     3.000
  67  99   1350502.000     3.000
  68  98   1351574.000     3.000
  69  97   1347752.000    11.000
  70  96   1346666.000     8.000
  71  95   1340400.000   160.000
  74  92   1323844.000    12.000
  66 101   1356220.000    60.000
  67 100   1357786.000     6.000
  68  99   1358010.000     3.000
  69  98   1356479.000     3.000
  70  97   1353743.000     5.000
  71  96   1349830.000   100.000
  67 101   1363650.000    30.000
  68 100   1365781.000     3.000
  69  99   1363320.000     3.000
  70  98   1362794.000     4.000
  71  97   1357540.000    80.000
  76  92   1326490.000    30.000
  66 103   1368000.000   300.000
  67 102   1370443.000    20.000
  68 101   1371784.000     3.000
  69 100   1371353.000     3.000
  70  99   1369662.000     4.000
  71  98   1366586.000     5.000
  72  97   1362530.000    80.000
  76  93   1335260.000    90.000
  77  92   1325800.000    90.000
  67 103   1375960.000    50.000
  68 102   1379043.000     3.000
  69 101   1377946.000     3.000
  70 100   1378132.000     3.000
  71  99   1373891.000    19.000
  76  94   1346601.000    13.000
  67 104   1382300.000   600.000
  68 103   1384725.000     3.000
  69 102   1385433.000     3.000
  70 101   1384747.000     3.000
  71 100   1382486.000     3.000
  68 104   1391561.000     5.000
  69 103   1391669.000     6.000
  70 102   1392767.000     3.000
  71 101   1389465.000     3.000
  72 100   1388330.000    50.000
  73  99   1382630.000   190.000
  78  94   1348320.000    30.000
  69 104   1398618.000     5.000
  70 103   1399134.000     3.000
  71 102   1397681.000     3.000
  78  95   1357210.000   100.000
  79  94   1347200.000   100.000
  69 105   1404300.000    40.000
  70 104   1406599.000     3.000
  71 103   1404442.000     3.000
  72 102   1403933.000     3.000
  73 101   1399310.000    80.000
  78  96   1368713.000    13.000
  69 106   1410820.000    50.000
  70 105   1412421.000     3.000
  71 104   1412109.000     3.000
  72 103   1410642.000     3.000
  69 107   1415950.000   100.000
  70 106   1419285.000     3.000
  71 105   1418397.000     3.000
  72 104   1418807.000     3.000
  73 103   1414910.000   100.000
  80  96   1369690.000    40.000
  70 107   1424852.000     3.000
  71 106   1425469.000     3.000
  72 105   1425185.000     3.000
  73 104   1423237.000     4.000
  80  97   1378760.000   110.000
  70 108   1431632.000    10.000
  71 107   1431494.000     3.000
  72 106   1432811.000     3.000
  73 105   1430120.000   100.000
  74 104   1429240.000   100.000
  75 103   1423800.000   210.000
  76 102   1420690.000   200.000
  80  98   1390430.000    15.000
  71 108   1438287.000     6.000
  72 107   1438910.000     3.000
  73 106   1438017.000     6.000
  74 105   1436175.000    16.000
  75 104   1432680.000    50.000
  71 109   1443980.000    70.000
  72 108   1446298.000     3.000
  73 107   1444662.000     3.000
  74 106   1444587.000     5.000
  75 105   1440000.000    30.000
  72 109   1451994.000     3.000
  73 108   1452239.000     3.000
  74 107   1451269.000     5.000
  75 106   1448748.000    14.000
  76 105   1444980.000   200.000
  77 104   1440120.000   210.000
  72 110   1458711.000     7.000
  73 109   1458302.000     3.000
  74 108   1459333.000     3.000
  75 107   1455750.000   100.000
  76 106   1454060.000    25.000
  77 105   1447740.000   140.000
  78 104   1444040.000   200.000
  82 100   1411650.000    17.000
  72 111   1464010.000    30.000
  73 110   1465236.000     3.000
  74 109   1465524.000     3.000
  75 108   1464185.000     8.000
  72 112   1470290.000    40.000
  73 111   1470850.000    30.000
  74 110   1472935.000     3.000
  75 109   1470670.000     5.000
  76 108   1469919.000     3.000
  77 107   1464600.000   300.000
  73 112   1477479.000    14.000
  74 111   1478689.000     3.000
  75 110   1478340.000     3.000
  76 109   1476545.000     3.000
  78 107   1468730.000   210.000
  79 106   1463240.000   210.000
  73 113   1482760.000    60.000
  74 112   1485883.000     3.000
  75 111   1484519.000     3.000
  76 110   1484807.000     3.000
  77 109   1480193.000    20.000
  78 108   1478030.000    30.000
  79 107   1471130.000   140.000
  80 106   1467130.000   200.000
  74 113   1491350.000     3.000
  75 112   1491879.000     3.000
  76 111   1491099.000     3.000
  77 110   1488814.000     7.000
  74 114   1498184.000     4.000
  75 113   1497750.000     3.000
  76 112   1499088.000     3.000
  77 111   1495497.000     7.000
  78 110   1494208.000     6.000
  74 115   1503060.000   200.000
  75 114   1504782.000     9.000
  76 113   1505009.000     3.000
  77 112   1503694.000    13.000
  78 111   1500941.000    11.000
  74 116   1509960.000   220.000
  75 115   1510440.000   210.000
  76 114   1512801.000     3.000
  77 113   1510020.000   200.000
  78 112   1509853.000     6.000
  79 111   1504628.000    16.000
  82 108   1489720.000   200.000
  75 116   1517296.000    11.000
  76 115   1518559.000     3.000
  77 114   1518091.000     3.000
  78 113   1516290.000     5.000
  79 112   1513680.000    50.000
  80 111   1509710.000    90.000
  76 116   1526117.000     4.000
  77 115   1524289.000     3.000
  78 114   1524966.000     3.000
  79 113   1520667.000    16.000
  76 117   1531702.000     4.000
  77 116   1532060.000     3.000
  78 115   1531222.000     3.000
  79 114   1529371.000     9.000
  80 113   1526248.000    19.000
  76 118   1538813.000     4.000
  77 117   1538127.000     3.000
  78 116   1539592.000     3.000
  79 115   1536317.000    12.000
  80 114   1535495.000    23.000
  84 110   1511030.000   200.000
  76 119   1544100.000   500.000
  77 118   1545359.000     3.000
  78 117   1545697.000     3.000
  79 116   1544688.000     3.000
  80 115   1542400.000    50.000
  76 120   1550820.000    40.000
  77 119   1551190.000    40.000
  78 118   1553619.000     3.000
  79 117   1551331.000     4.000
  80 116   1551234.000     4.000
  77 120   1558093.000    20.000
  78 119   1559465.000     3.000
  79 118   1559402.000     3.000
  80 117   1558020.000     4.000
  81 116   1555060.000    30.000
  83 114   1544740.000   240.000
  78 120   1567022.000     4.000
  79 119   1565914.000     3.000
  80 118   1566504.000     3.000
  81 117   1562260.000    80.000
  83 115   1552730.000   180.000
  86 112   1531980.000   200.000
  77 122   1570370.000    40.000
  78 121   1572578.000     4.000
  79 120   1573498.000     3.000
  80 119   1573168.000     3.000
  81 118   1570940.000   100.000
  82 117   1567280.000    70.000
  83 116   1562140.000   120.000
  78 122   1579860.000    20.000
  79 121   1579730.000    50.000
  80 120   1581197.000     3.000
  81 119   1577958.000     6.000
  82 118   1576365.000    13.000
  83 117   1569690.000    90.000
  78 123   1585070.000    50.000
  79 122   1586946.000     4.000
  80 121   1587427.000     3.000
  81 120   1586161.000    15.000
  82 119   1583480.000    30.000
  83 118   1578850.000    30.000
  85 116   1566560.000   240.000
  79 123   1593020.000   170.000
  80 122   1595181.000     3.000
  81 121   1593034.000    15.000
  82 120   1592202.000    10.000
  83 119   1586270.000    50.000
  85 117   1574670.000   180.000
  79 124   1599832.000     4.000
  80 123   1601174.000     3.000
  81 122   1600883.000     3.000
  82 121   1599126.000     7.000
  83 120   1595090.000    21.000
  84 119   1590070.000    70.000
  85 118   1584230.000   120.000
  80 124   1608669.000     3.000
  81 123   1607539.000     3.000
  82 122   1607520.000     3.000
  83 121   1602290.000    30.000
  84 120   1599176.000    13.000
  85 119   1591920.000    90.000
  80 125   1614337.000     5.000
  81 124   1615085.000     3.000
  82 123   1614252.000     3.000
  83 122   1610761.000     8.000
  84 121   1606450.000    30.000
  85 120   1601130.000    30.000
  87 118   1587800.000   240.000
  80 126   1621064.000    21.000
  81 125   1621589.000     3.000
  82 124   1622340.000     3.000
  83 123   1617800.000     8.000
  84 122   1615171.000    10.000
  85 121   1608680.000    50.000
  87 119   1596040.000   180.000
  80 127   1624410.000   150.000
  81 126   1628438.000     6.000
  82 125   1629078.000     3.000
  83 124   1625897.000     4.000
  84 123   1622206.000     7.000
  85 122   1617514.000    21.000
  86 121   1612120.000    70.000
  87 120   1605620.000   120.000
  81 127   1632227.000     3.000
  82 126   1636446.000     3.000
  83 125   1632784.000     4.000
  84 124   1630601.000     3.000
  85 123   1624830.000    30.000
  86 122   1621211.000    14.000
  87 121   1613440.000    80.000
  81 128   1637183.000    10.000
  82 127   1640382.000     3.000
  83 126   1640244.000     3.000
  84 125   1637568.000     3.000
  85 124   1633300.000     8.000
  86 123   1628590.000    30.000
  87 122   1622650.000    30.000
  89 120   1608360.000   240.000
  81 129   1640861.000    11.000
  82 128   1645568.000     3.000
  83 127   1644849.000     3.000
  84 126   1645228.000     3.000
  85 125   1640465.000     8.000
  86 124   1637309.000    10.000
  87 123   1630268.000    22.000
  89 121   1616730.000   190.000
  82 129   1649393.000     3.000
  83 128   1649983.000     6.000
  84 127   1649779.000     3.000
  85 126   1648211.000     4.000
  86 125   1644536.000     7.000
  87 124   1639149.000    21.000
  88 123   1633370.000    70.000
  89 122   1626300.000   130.000
  82 130   1654524.000     3.000
  83 129   1654316.000     3.000
  84 128   1655787.000     3.000
  85 127   1653251.000     4.000
  86 126   1652511.000     4.000
  87 125   1646600.000    30.000
  88 124   1642475.000    14.000
  89 123   1634210.000    90.000
  83 130   1659496.000     8.000
  84 129   1660141.000     4.000
  85 128   1659286.000     6.000
  86 127   1657621.000     7.000
  87 126   1654690.000     8.000
  88 125   1650020.000    30.000
  89 124   1643440.000    60.000
  91 122   1628270.000   250.000
  82 132   1663298.000     3.000
  83 131   1663540.000    11.000
  84 130   1666030.000     3.000
  85 129   1664157.000     5.000
  86 128   1664316.000    10.000
  87 127   1660172.000     9.000
  88 126   1658331.000    11.000
  89 125   1651210.000    50.000
  91 123   1636750.000   190.000
  83 132   1668690.000   100.000
  84 131   1670162.000     3.000
  85 130   1670100.000     7.000
  86 129   1669236.000     8.000
  87 128   1666966.000     8.000
  88 127   1663968.000     8.000
  89 126   1659700.000    50.000
  90 125   1654000.000    70.000
  91 124   1646350.000   140.000
  84 132   1675913.000     3.000
  85 131   1674662.000     4.000
  86 130   1675883.000     8.000
  87 129   1672372.000    13.000
  88 128   1671281.000     9.000
  89 127   1665650.000    30.000
  90 126   1662700.000    16.000
  91 125   1654410.000   110.000
  85 132   1680590.000     8.000
  86 131   1680548.000     5.000
  87 130   1679112.000     7.000
  88 129   1676756.000    10.000
  89 128   1673154.000    13.000
  90 127   1668890.000    30.000
  91 126   1663250.000    80.000
  84 134   1685479.000     3.000
  85 133   1684962.000    12.000
  86 132   1687062.000     3.000
  87 131   1684438.000     5.000
  88 130   1684065.000    11.000
  89 129   1679090.000    50.000
  90 128   1676778.000    14.000
  91 127   1669720.000    70.000
  85 134   1690600.000    80.000
  86 133   1691512.000     3.000
  87 132   1690947.000     7.000
  88 131   1689394.000     9.000
  89 130   1686440.000    50.000
  90 129   1682750.000    50.000
  91 128   1677910.000    70.000
  92 127   1672430.000    80.000
  86 134   1697804.000     3.000
  87 133   1696157.000     5.000
  88 132   1696584.000    10.000
  89 131   1692320.000    50.000
  90 130   1690624.000    22.000
  91 129   1684120.000    60.000
  87 134   1702428.000     8.000
  88 133   1701960.000     7.000
  89 132   1699620.000    50.000
  90 131   1696424.000    10.000
  91 130   1692200.000    50.000
  86 136   1708185.000     3.000
  87 135   1707427.000    21.000
  88 134   1708677.000     5.000
  89 133   1705597.000     6.000
  90 132   1704232.000    13.000
  87 136   1713461.000     3.000
  88 135   1713828.000     3.000
  89 134   1712460.000     7.000
  90 133   1710123.000    10.000
  91 132   1706390.000    70.000
  92 131   1702100.000    70.000
  87 137   1718270.000    50.000
  88 136   1720311.000     3.000
  89 135   1718126.000     5.000
  90 134   1717575.000    12.000
  91 133   1712920.000    50.000
  92 132   1710300.000    25.000
  87 138   1724130.000    10.000
  88 137   1725213.000     3.000
  89 136   1724788.000     8.000
  90 135   1723335.000     7.000
  91 134   1720530.000    70.000
  92 133   1716700.000    50.000
  93 132   1711710.000    70.000
  87 139   1728720.000    90.000
  88 138   1731610.000     3.000
  89 137   1730187.000     4.000
  90 136   1730522.000     5.000
  91 135   1726906.000    12.000
  92 134   1724813.000    19.000
  87 140   1734470.000   100.000
  88 139   1736171.000     3.000
  89 138   1736715.000     3.000
  90 137   1735977.000     3.000
  91 136   1734176.000     8.000
  92 135   1731207.000    17.000
  93 134   1726870.000    70.000
  88 140   1742479.000     3.000
  89 139   1741742.000     3.000
  90 138   1743087.000     3.000
  91 137   1740157.000     5.000
  92 136   1739068.000    16.000
  94 134   1730650.000    30.000
  88 141   1747050.000    60.000
  89 140   1748030.000    50.000
  90 139   1748341.000     3.000
  91 138   1747248.000     9.000
  92 137   1745155.000     8.000
  93 136   1741810.000    90.000
  94 135   1737400.000    70.000
  88 142   1753010.000    30.000
  89 141   1753220.000   100.000
  90 140   1755135.250     2.000
  91 139   1753043.000     3.000
  92 138   1752825.000     5.000
  93 137   1748420.000    50.000
  94 136   1745933.000    24.000
  89 142   1758940.000   100.000
  90 141   1760253.250     2.000
  91 140   1759860.000     3.000
  92 139   1758696.000     4.000
  93 138   1756100.000    50.000
  89 143   1763770.000   100.000
  90 142   1766691.375     2.100
  91 141   1765414.000     8.000
  92 140   1765969.000     3.000
  94 138   1760647.000    19.000
  90 143   1771477.750     2.100
  91 142   1771940.500     2.300
  92 141   1771728.000     3.000
  93 140   1769920.000    50.000
  94 139   1767030.000    50.000
  90 144   1777669.000     4.000
  91 143   1777160.000     5.000
  92 142   1778572.500     2.000
  93 141   1775980.000     9.000
  94 140   1774810.000     7.000
  90 145   1782100.000    50.000
  91 144   1783240.000    50.000
  92 143   1783870.250     2.000
  93 142   1782964.250     2.200
  94 141   1781040.000    21.000
  91 145   1788300.000   200.000
  92 144   1790415.000     2.000
  93 143   1788700.000    50.000
  94 142   1788398.000     3.000
  91 146   1794070.000   100.000
  92 145   1795540.875     2.000
  93 144   1795277.125     2.000
  94 143   1794274.500     2.400
  95 142   1792030.000    50.000
  91 147   1799020.000    60.000
  92 146   1801694.625     2.000
  93 145   1800765.250     2.000
  94 144   1801274.875     2.000
  95 143   1798230.000    50.000
  96 142   1796480.000    40.000
  92 147   1806500.875     2.000
  93 146   1806982.000     2.200
  94 145   1806921.500     2.000
  95 144   1805336.000     3.000
  92 148   1812432.000     5.000
  93 147   1812038.000    15.000
  94 146   1813454.875     2.000
  95 145   1811294.000    14.000
  96 144   1810296.000     3.000
  93 148   1818170.000    70.000
  94 147   1818696.500     2.000
  95 146   1817935.000     2.000
  96 145   1816385.250     2.300
  94 148   1825005.875     2.000
  95 147   1823472.625     2.000
  96 146   1823355.000     2.000
  98 144   1817260.000    40.000
  94 149   1830040.000     3.000
  95 148   1829839.625     2.200
  96 147   1829048.375     2.200
  97 146   1826758.000     5.000
  94 150   1836062.000     5.000
  95 149   1835203.250     2.100
  96 148   1835849.000     2.000
  97 147   1832811.000    14.000
  98 146   1831263.000     3.000
  94 151   1840835.000    14.000
  95 150   1841257.000     4.000
  96 149   1841369.000     3.000
  97 148   1839776.125     2.500
  94 152   1846615.000    15.000
  95 151   1846233.000    18.000
  96 150   1847826.750     2.200
  97 149   1845690.000    60.000
  98 148   1844789.125     2.200
 100 146   1837190.000    40.000
  96 151   1852983.000     4.000
  97 150   1852246.000     6.000
  98 149   1850818.000     8.000
  96 152   1859196.000     5.000
  98 150   1857784.000     5.000
 100 148   1851556.000    12.000
  96 153   1863909.000     5.000
  97 152   1864028.000     3.000
  98 151   1863369.000     3.000
  96 154   1869742.000    11.000
  97 153   1868997.000     4.000
  98 152   1869994.000     2.200
 100 150   1865528.000    12.000
  96 155   1874155.000    23.000
  97 154   1874792.000    11.000
  98 153   1875103.000     5.000
  99 152   1873945.000     6.000
 100 151   1871688.000     8.000
  98 154   1881275.000     5.000
  99 153   1879230.000    50.000
 100 152   1878927.000     6.000
 102 150   1871302.000    13.000
  98 155   1886079.000     6.000
  99 154   1885584.000     3.000
 100 153   1884468.000     5.000
  98 156   1892111.000    12.000
  99 155   1890677.000     4.000
 100 154   1890983.000     3.000
 102 152   1885598.000    18.000
  99 156   1896652.000    11.000
 100 155   1896159.000     5.000
 101 154   1894334.000     7.000
 102 153   1891542.000    12.000
 100 156   1902543.000     7.000
 101 155   1899630.000    50.000
 102 154   1898641.000     8.000
 104 152   1890650.000    30.000
 100 157   1907511.000     6.000
 101 156   1906322.000     3.000
 102 155   1904310.000    30.000
 101 157   1911701.000     5.000
 106 154   1909020.000    40.000
 108 156   1926720.000    50.000
